Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain
SRR1513017,22 months old,RNA-Seq,50,93455400,PRJNA254994,SAMN02908303,67540269,long term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650710,GSM1434505,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434505,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513018,22 months old,RNA-Seq,50,75051700,PRJNA254994,SAMN02908130,54021709,long term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650711,GSM1434506,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434506,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513019,22 months old,RNA-Seq,50,97879800,PRJNA254994,SAMN02908132,70264094,long term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650712,GSM1434507,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434507,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513020,22 months old,RNA-Seq,50,119684350,PRJNA254994,SAMN02908296,84973546,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650713,GSM1434508,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434508,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513021,22 months old,RNA-Seq,50,117354900,PRJNA254994,SAMN02908299,83216366,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650714,GSM1434509,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434509,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513022,22 months old,RNA-Seq,50,86603750,PRJNA254994,SAMN02908300,62240259,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650715,GSM1434510,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434510,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513023,22 months old,RNA-Seq,50,103588850,PRJNA254994,SAMN02908138,73463617,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650716,GSM1434511,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434511,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513024,22 months old,RNA-Seq,50,112346050,PRJNA254994,SAMN02908143,79534221,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650717,GSM1434512,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434512,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513025,22 months old,RNA-Seq,50,111513650,PRJNA254994,SAMN02908145,79464527,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650718,GSM1434513,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434513,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513026,22 months old,RNA-Seq,50,103303050,PRJNA254994,SAMN02908150,73439640,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650719,GSM1434514,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434514,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513027,22 months old,RNA-Seq,50,108018650,PRJNA254994,SAMN02908154,76653398,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650720,GSM1434515,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434515,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513028,22 months old,RNA-Seq,50,110112300,PRJNA254994,SAMN02908158,78452473,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650721,GSM1434516,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434516,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513029,22 months old,RNA-Seq,50,106059750,PRJNA254994,SAMN02908164,75562091,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650722,GSM1434517,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434517,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513030,22 months old,RNA-Seq,50,94541250,PRJNA254994,SAMN02908167,68360791,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650723,GSM1434518,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434518,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513031,22 months old,RNA-Seq,50,79138450,PRJNA254994,SAMN02908172,56498368,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650724,GSM1434519,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434519,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513032,22 months old,RNA-Seq,50,92239400,PRJNA254994,SAMN02908177,65660510,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650725,GSM1434520,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434520,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513033,22 months old,RNA-Seq,50,111097850,PRJNA254994,SAMN02908180,79308380,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650726,GSM1434521,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434521,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513034,22 months old,RNA-Seq,50,72985500,PRJNA254994,SAMN02908181,52255103,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650727,GSM1434522,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434522,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513035,22 months old,RNA-Seq,50,98512300,PRJNA254994,SAMN02908184,70189979,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650728,GSM1434523,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434523,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513036,22 months old,RNA-Seq,50,110444200,PRJNA254994,SAMN02908185,78476111,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650729,GSM1434524,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434524,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513037,22 months old,RNA-Seq,50,111517300,PRJNA254994,SAMN02908186,79074061,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650730,GSM1434525,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434525,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513038,22 months old,RNA-Seq,50,96021800,PRJNA254994,SAMN02908188,69211757,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650731,GSM1434526,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434526,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513039,22 months old,RNA-Seq,50,87799850,PRJNA254994,SAMN02908190,62339935,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650732,GSM1434527,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434527,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513040,22 months old,RNA-Seq,50,121603750,PRJNA254994,SAMN02908191,86334812,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650733,GSM1434528,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434528,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513041,22 months old,RNA-Seq,50,112665200,PRJNA254994,SAMN02908193,79997012,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650734,GSM1434529,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434529,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513042,22 months old,RNA-Seq,50,125469450,PRJNA254994,SAMN02908195,89215398,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650735,GSM1434530,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434530,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513043,22 months old,RNA-Seq,50,88046250,PRJNA254994,SAMN02908196,62480694,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650736,GSM1434531,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434531,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513044,22 months old,RNA-Seq,50,78404700,PRJNA254994,SAMN02908198,55947397,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650737,GSM1434532,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434532,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513045,22 months old,RNA-Seq,50,98888700,PRJNA254994,SAMN02908200,70344106,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650738,GSM1434533,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434533,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513046,22 months old,RNA-Seq,50,87123950,PRJNA254994,SAMN02908201,62829258,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650739,GSM1434534,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434534,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513047,22 months old,RNA-Seq,50,105481650,PRJNA254994,SAMN02908203,75011287,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650740,GSM1434535,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434535,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513048,22 months old,RNA-Seq,50,109255050,PRJNA254994,SAMN02908204,77674440,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650741,GSM1434536,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434536,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513049,22 months old,RNA-Seq,50,82259000,PRJNA254994,SAMN02908205,58695940,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650742,GSM1434537,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434537,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513050,22 months old,RNA-Seq,50,96182200,PRJNA254994,SAMN02908208,68581662,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650743,GSM1434538,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434538,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513051,22 months old,RNA-Seq,50,80436800,PRJNA254994,SAMN02908306,57364726,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650744,GSM1434539,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434539,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513052,22 months old,RNA-Seq,50,76196900,PRJNA254994,SAMN02908307,54340501,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650745,GSM1434540,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434540,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513053,22 months old,RNA-Seq,50,107162350,PRJNA254994,SAMN02908309,76138101,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650746,GSM1434541,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434541,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513054,22 months old,RNA-Seq,50,89364650,PRJNA254994,SAMN02908310,64359479,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650747,GSM1434542,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434542,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513055,22 months old,RNA-Seq,50,45957800,PRJNA254994,SAMN02908311,32791671,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650748,GSM1434543,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434543,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513056,22 months old,RNA-Seq,50,100970050,PRJNA254994,SAMN02908312,71681338,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650749,GSM1434544,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434544,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513057,22 months old,RNA-Seq,50,104220100,PRJNA254994,SAMN02908313,74312188,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650750,GSM1434545,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434545,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513058,22 months old,RNA-Seq,50,96707600,PRJNA254994,SAMN02908315,68873091,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650751,GSM1434546,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434546,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513059,22 months old,RNA-Seq,50,103607800,PRJNA254994,SAMN02908316,73564495,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650752,GSM1434547,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434547,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513060,22 months old,RNA-Seq,50,79268900,PRJNA254994,SAMN02908318,56573429,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650753,GSM1434548,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434548,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513061,22 months old,RNA-Seq,50,86547500,PRJNA254994,SAMN02908320,61593625,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650754,GSM1434549,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434549,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513062,22 months old,RNA-Seq,50,81266650,PRJNA254994,SAMN02908321,58635940,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650755,GSM1434550,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434550,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513063,22 months old,RNA-Seq,50,95294800,PRJNA254994,SAMN02908322,67723197,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650756,GSM1434551,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434551,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513064,22 months old,RNA-Seq,50,110867500,PRJNA254994,SAMN02908323,78761339,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650757,GSM1434552,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434552,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513065,22 months old,RNA-Seq,50,85059900,PRJNA254994,SAMN02908326,60730326,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650758,GSM1434553,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434553,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513066,22 months old,RNA-Seq,50,99547450,PRJNA254994,SAMN02908327,70935859,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650759,GSM1434554,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434554,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513067,22 months old,RNA-Seq,50,108677800,PRJNA254994,SAMN02908328,77218252,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650760,GSM1434555,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434555,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513068,22 months old,RNA-Seq,50,126113200,PRJNA254994,SAMN02908329,89244405,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650761,GSM1434556,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434556,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513069,22 months old,RNA-Seq,50,138525100,PRJNA254994,SAMN02908332,97643673,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650762,GSM1434557,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434557,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513070,22 months old,RNA-Seq,50,110414050,PRJNA254994,SAMN02908333,79054316,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650763,GSM1434558,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434558,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513071,22 months old,RNA-Seq,50,101949750,PRJNA254994,SAMN02908334,72105687,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650764,GSM1434559,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434559,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513072,22 months old,RNA-Seq,50,124224850,PRJNA254994,SAMN02908336,87603398,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650765,GSM1434560,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434560,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513073,22 months old,RNA-Seq,50,124400300,PRJNA254994,SAMN02908338,88007704,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650766,GSM1434561,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434561,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513074,22 months old,RNA-Seq,50,85637500,PRJNA254994,SAMN02908339,60719219,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650767,GSM1434562,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434562,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513075,22 months old,RNA-Seq,50,119697100,PRJNA254994,SAMN02908341,84439754,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650768,GSM1434563,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434563,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513076,22 months old,RNA-Seq,50,104095250,PRJNA254994,SAMN02908213,74179403,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650769,GSM1434564,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434564,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513077,22 months old,RNA-Seq,50,109005200,PRJNA254994,SAMN02908214,77506481,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650770,GSM1434565,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434565,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513078,22 months old,RNA-Seq,50,76502150,PRJNA254994,SAMN02908342,55194897,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650771,GSM1434566,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434566,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513079,22 months old,RNA-Seq,50,88080500,PRJNA254994,SAMN02908343,62577402,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650772,GSM1434567,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434567,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513080,22 months old,RNA-Seq,50,91021200,PRJNA254994,SAMN02908346,64512870,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650773,GSM1434568,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434568,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
SRR1513081,22 months old,RNA-Seq,50,100580750,PRJNA254994,SAMN02908347,71651605,short term hematopoietic stem cell,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX650774,GSM1434569,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2015-09-30T00:00:00Z,GSM1434569,hematopoietic stem and progenitor cells,SRP044256,C57BL/6
